name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Ben_Gibson_89,0,0,0,0,0.0,89,43,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,4,0,0,0,0,5,0,199734,1,1,0.0,0,4071,17544,13473,40,False,0,5
Ben_Godfrey_273,0,0,17,0,0.0,273,46,2,0,3.3,32.6,2019-09-14T16:30:00Z,90,11,0,0,0,0,5,0,15849,2,3,0.0,1,-1371,814,2185,45,True,0,5
Ben_Johnson_384,0,0,0,0,0.0,384,41,0,0,0.0,0.0,2019-09-16T19:00:00Z,0,2,0,0,0,0,5,0,98680,0,0,0.0,0,5672,12698,7026,40,False,0,5
Ben_Mee_83,0,0,11,0,0.1,83,43,1,0,1.1,11.2,2019-09-14T14:00:00Z,90,4,0,0,0,0,5,0,60452,1,1,0.0,2,4305,8816,4511,50,False,0,5
Ben_Osborn_472,0,0,0,0,0.0,472,47,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,16,0,0,0,0,5,0,2429,1,0,0.0,0,-143,48,191,49,True,0,5
Beram_Kayal_56,0,0,0,0,0.0,56,43,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,5,0,0,0,0,5,0,4427,1,1,0.0,0,-223,487,710,44,True,0,5
Bernardo Mota_Veiga de Carvalho e Silva_218,1,0,31,0,33.2,218,46,3,0,9.6,33.2,2019-09-14T16:30:00Z,72,14,0,0,0,0,5,0,807702,2,3,30.0,4,-91012,29212,120224,78,False,1,5
Bernardo_Fernandes da Silva Junior_39,0,0,0,0,0.0,39,43,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,5,0,0,0,0,5,0,10335,1,1,0.0,0,-13,685,698,44,True,0,5
Bernard_Anício Caldeira Duarte_152,0,0,2,0,4.6,152,42,1,0,2.3,0.8,2019-09-15T13:00:00Z,19,3,0,0,0,0,5,0,130770,1,3,18.0,1,-27978,9191,37169,65,False,0,5
Bernd_Leno_14,0,0,21,0,0.0,14,49,2,0,4.5,45.4,2019-09-15T15:30:00Z,90,18,0,0,0,0,5,8,415601,2,2,0.0,2,-1074,28035,29109,50,False,1,5
Billy_Gilmour_533,0,0,0,0,0.0,533,50,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,20,0,0,0,0,5,0,843,5,2,0.0,0,464,655,191,45,False,0,5
Billy_Sharp_298,0,0,-1,0,30.8,298,47,1,0,3.5,0.4,2019-09-14T14:00:00Z,20,16,0,0,0,1,5,0,43580,1,0,4.0,-2,-9495,2334,11829,58,True,0,5
Birkir_Bjarnason_33,0,0,0,0,0.0,33,41,0,0,0.0,0.0,2019-09-16T19:00:00Z,0,19,0,0,0,0,5,0,4212,0,0,0.0,0,-651,48,699,45,True,0,5
Bjorn_Engels_455,0,1,26,1,0.7,455,41,0,0,1.9,18.0,2019-09-16T19:00:00Z,90,19,0,0,0,0,5,0,33108,0,0,0.0,7,3063,6666,3603,45,True,0,5
Bukayo_Saka_541,0,0,0,0,0.0,541,49,0,0,0.0,0.0,2019-09-15T15:30:00Z,0,18,0,0,0,0,5,0,0,2,2,0.0,0,0,0,0,45,False,0,5
Callum_Hudson-Odoi_116,0,0,0,0,0.0,116,50,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,20,0,0,0,0,5,0,8349,5,2,0.0,0,182,1353,1171,59,False,0,5
Callum_Robinson_453,0,0,2,0,0.1,453,47,0,0,0.0,0.2,2019-09-14T14:00:00Z,6,16,0,0,0,0,5,0,49120,1,0,0.0,1,15597,26236,10639,53,True,0,5
Callum_Slattery_327,0,0,0,0,0.0,327,47,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,15,0,0,0,0,5,0,11109,1,0,0.0,0,-627,308,935,45,False,0,5
Callum_Wilson_67,0,3,46,0,1.0,67,42,1,2,12.1,65.8,2019-09-15T13:00:00Z,90,8,0,0,0,0,5,0,630779,1,3,54.0,13,-48391,33715,82106,78,True,0,5
Calum_Chambers_467,0,0,0,0,0.0,467,49,0,0,0.0,0.0,2019-09-15T15:30:00Z,0,18,0,0,0,0,5,0,57955,2,2,0.0,0,-4800,2247,7047,45,False,0,5
Caoimhin_Kelleher_531,0,0,0,0,0.0,531,44,0,0,0.0,0.0,2019-09-14T11:30:00Z,0,13,0,0,0,0,5,0,1156,1,3,0.0,0,-58,48,106,45,True,0,5
Carlos_Sánchez_397,0,0,0,0,0.0,397,41,0,0,0.0,0.0,2019-09-16T19:00:00Z,0,2,0,0,0,0,5,0,26553,0,0,0.0,0,-982,1513,2495,45,False,0,5
Carl_Jenkinson_9,0,0,0,0,0.0,9,49,0,0,0.0,0.0,2019-09-15T15:30:00Z,0,18,0,0,0,0,5,0,1891,2,2,0.0,0,-195,33,228,45,False,0,5
Cenk_Tosun_146,0,0,0,0,0.0,146,42,0,0,0.0,0.0,2019-09-15T13:00:00Z,0,3,0,0,0,0,5,0,8402,1,3,0.0,0,-698,477,1175,58,False,0,5
Charlie_Austin_312,0,0,0,0,0.0,312,47,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,15,0,0,0,0,5,0,4260,1,0,0.0,0,-569,56,625,60,False,0,5
Charlie_Daniels_60,0,0,0,0,0.0,60,42,0,0,0.0,0.0,2019-09-15T13:00:00Z,0,8,0,0,0,0,5,0,10779,1,3,0.0,0,-2945,64,3009,44,True,0,5
Charlie_Taylor_87,0,0,0,0,0.0,87,43,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,4,0,0,0,0,5,0,49598,1,1,0.0,0,-6529,981,7510,43,False,0,5
Cheikhou_Kouyaté_139,0,0,9,0,11.1,139,48,4,0,2.3,3.8,2019-09-14T14:00:00Z,75,17,0,0,0,0,5,0,10768,0,4,8.0,2,-70,1006,1076,49,False,0,5
Che_Adams_437,0,0,3,1,12.6,437,47,0,0,7.1,6.0,2019-09-14T14:00:00Z,90,15,0,0,0,0,5,0,45633,1,0,52.0,2,-6197,4006,10203,58,False,0,5
Christian_Atsu_267,1,0,15,0,40.9,267,44,3,0,7.4,30.6,2019-09-14T11:30:00Z,90,10,0,0,0,0,5,0,7859,1,3,2.0,5,-2,1087,1089,54,False,0,5
Christian_Benteke_129,0,0,4,0,21.7,129,48,0,0,6.7,6.4,2019-09-14T14:00:00Z,19,17,0,0,0,0,5,0,52165,0,4,39.0,1,-7144,1969,9113,59,False,0,5
Christian_Eriksen_343,0,0,7,1,29.7,343,48,0,0,4.6,9.2,2019-09-14T14:00:00Z,90,7,0,0,0,0,5,0,293690,0,4,7.0,2,8868,32544,23676,88,True,1,5
Christian_Fuchs_163,0,0,0,0,0.0,163,45,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,12,0,0,0,0,5,0,33671,0,1,0.0,0,-1146,2167,3313,45,False,0,5
Christian_Kabasele_354,0,0,7,0,0.0,354,49,2,0,1.5,7.2,2019-09-15T15:30:00Z,90,1,0,0,0,0,5,0,11964,2,2,8.0,1,-244,577,821,44,True,0,5
Christian_Pulisic_431,0,0,0,0,0.0,431,50,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,20,0,0,0,0,5,0,452500,5,2,0.0,0,-54358,20415,74773,75,False,0,5
Christoph_Zimmermann_275,0,0,0,0,0.0,275,46,0,0,0.0,0.0,2019-09-14T16:30:00Z,0,11,0,0,0,0,5,0,1253,2,3,0.0,0,-114,66,180,45,True,0,5
Chris_Basham_423,0,0,5,0,1.1,423,47,1,0,2.8,18.8,2019-09-14T14:00:00Z,83,16,0,0,0,0,5,0,13300,1,0,8.0,2,-344,620,964,45,True,0,5
Chris_Mepham_61,0,0,3,0,0.0,61,42,0,0,0.0,0.0,2019-09-15T13:00:00Z,1,8,0,0,0,0,5,0,96679,1,3,0.0,1,-7810,5445,13255,45,True,0,5
Chris_Smalling_223,0,0,0,0,0.0,223,45,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,9,0,0,0,0,5,0,11489,0,1,0.0,0,-4244,43,4287,53,True,0,5
Chris_Wood_91,0,0,2,0,0.4,91,43,1,0,0.3,0.0,2019-09-14T14:00:00Z,65,4,0,0,0,0,5,0,44860,1,1,6.0,2,-1197,9452,10649,63,False,0,5
