assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
1,2,39,100,75,1,0.49,114283,4,,0,0,-2,2,83.7,69,50,None,,0,3,2.8,2.1,0,0.51,0.25,0.89,0.44,0.38,1.10,0.54,0.19,Jack,1.8,198,90,1,0.49,0,18.0,130,72,354,False,44.4,231,94,183,,2023-09-06T09:30:07.230998Z,73,24,14,0,0,None,0,,114283.jpg,3.3,110,47,0,0,0.0,Grealish,2.0,121,37,False,None,2,0.98,a,13,43,52.0,118,71,10,57855,1151,419711,6016,0.2,1.4,Grealish,1
1,6,200,None,None,3,0.51,223094,None,,0,0,1,-1,89.6,60,4,None,,2,4,10.0,10.0,6,0.22,0.04,8.01,1.37,7.79,4.67,0.79,1.33,Erling,9.0,2,1,3,0.51,8,77.7,1,1,355,True,298.0,1,1,529,,None,141,1,1,0,1,1,0,,223094.jpg,8.5,1,1,0,0,0.0,Haaland,92.5,1,1,False,None,6,1.02,a,13,43,389.0,1,1,51,467994,9041,111719,5767,0.6,3.6,Haaland,0
0,0,69,25,25,2,0.55,91651,None,,0,0,-1,1,72.6,84,63,None,,0,3,0.5,0.5,0,0.54,0.15,0.69,0.19,0.15,2.27,0.63,0.04,Mateo,1.0,263,116,2,0.55,0,13.1,202,97,356,False,39.8,247,99,325,Back injury - 25% chance of playing,2023-09-13T11:30:07.486692Z,49,237,155,0,0,None,0,,91651.jpg,2.5,166,69,0,0,0.0,Kovačić,0.5,217,68,False,None,3,0.83,d,13,43,18.0,220,117,10,30786,91,87375,3815,0.2,2.0,Kovačić,0
0,0,4,0,0,0,0.0,146941,None,,0,0,-1,1,0.1,389,141,None,,0,2,0.0,0.0,0,0.00,0.0,0.12,0.98,0.12,0.07,0.57,0.98,Aymeric,0.0,650,224,0,0.0,0,2.9,344,122,357,False,11.4,333,127,11,Transferred to Al Nassr,2023-08-25T08:36:39.711991Z,49,246,27,0,0,None,0,,146941.jpg,1.0,363,127,0,0,0.0,Laporte,0.1,376,144,False,None,0,0.0,u,13,43,17.0,231,65,1,2340,0,32210,273,0.0,0.2,Laporte,0
0,0,30,None,None,1,1.12,477064,None,,0,0,-1,1,6.9,314,111,None,,0,2,1.5,1.5,0,0.02,0.02,0.02,0.02,0.00,0.23,0.26,0.0,Rico,0.5,312,101,0,0.0,0,1.2,383,135,358,False,2.4,389,140,80,,None,44,565,148,0,0,None,0,,477064.jpg,2.7,146,48,0,0,0.0,Lewis,0.3,268,104,False,None,1,1.12,a,13,43,2.0,343,123,8,31064,170,50110,1634,0.1,1.8,R.Lewis,0
0,0,0,0,0,0,0,103025,None,,0,0,0,0,0.0,716,309,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Riyad,0.0,711,308,0,0,0,0.0,716,309,359,False,0.0,716,309,0,Permanent transfer to Al-Ahli,2023-07-31T07:05:47.120993Z,75,21,13,0,0,None,0,,103025.jpg,0.0,715,308,0,0,0,Mahrez,0.0,505,176,False,None,0,0,u,13,43,0.0,716,309,0,0,0,5165,26,0.0,0.0,Mahrez,0
0,0,0,None,None,0,0,88248,None,,0,0,-1,1,0.0,394,7,None,,0,1,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Stefan,0.0,385,25,0,0,0,0.0,418,25,361,False,0.0,413,25,0,,None,39,706,83,0,0,None,0,,88248.jpg,0.0,414,25,0,0,0,Ortega Moreno,0.7,188,26,False,None,0,0,a,13,43,0.0,364,3,0,27624,1636,35463,1989,0.0,0.0,Ortega Moreno,0
0,0,0,0,0,0,0,482769,None,,0,0,-1,1,0.0,557,218,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Máximo,0.0,552,208,0,0,0,0.0,573,220,363,False,0.0,568,217,0,Season-long loan to UD Las Palmas,2023-08-25T08:39:41.545276Z,44,568,300,0,0,None,0,,482769.jpg,0.0,573,220,0,0,0,Perrone,0.0,634,256,False,None,0,0,u,13,43,0.0,542,211,0,332,0,1940,36,0.0,0.0,Perrone,0
0,0,8,None,None,0,0.0,155405,None,,0,0,-2,2,1.7,351,175,None,,0,3,1.5,1.5,1,0.01,0.02,0.01,0.02,0.00,0.77,1.54,0.0,Kalvin,0.5,325,153,0,0.0,0,1.3,378,177,364,False,11.6,332,144,45,,None,48,301,199,0,0,None,0,,155405.jpg,1.0,356,160,0,0,0.0,Phillips,0.0,526,188,False,None,0,0.0,a,13,43,0.0,638,259,2,807,190,2523,86,0.1,0.4,Phillips,0
1,5,125,0,None,2,0.38,220566,None,,0,0,2,-2,126.0,33,24,None,,1,3,0.0,3.5,-2,1.77,0.33,2.74,0.51,0.97,5.63,1.06,0.18,Rodrigo,2.5,129,59,3,0.56,2,44.1,20,16,365,False,174.8,21,11,480,Suspended until 21 Oct,2023-09-23T21:30:07.288023Z,57,86,54,0,0,None,0,,220566.jpg,4.3,52,22,1,0,0.0,Hernandez,10.1,41,15,False,None,6,1.12,s,13,43,140.0,34,21,26,1059531,1794,625403,215115,0.4,4.6,Rodrigo,2
1,0,17,None,None,0,0.0,437468,None,,0,0,-1,1,14.6,270,87,None,,0,2,2.2,2.2,0,0.08,0.48,0.08,0.48,0.00,0.02,0.12,0.0,Sergio,1.2,226,74,0,0.0,0,3.8,324,116,366,False,19.4,302,115,15,,None,39,716,230,0,0,None,0,,437468.jpg,2.5,160,52,0,0,0.0,Gómez,1.1,154,60,False,None,0,0.0,a,13,43,4.0,316,108,5,66341,4545,55609,3941,0.3,1.3,Sergio Gómez,0
0,0,0,None,None,0,0,164484,None,,0,0,-1,1,0.0,397,8,None,,0,1,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Zack,0.0,387,26,0,0,0,0.0,420,26,367,False,0.0,415,26,0,,None,39,710,84,0,0,None,0,,164484.jpg,0.0,416,26,0,0,0,Steffen,0.2,338,52,False,None,0,0,a,13,43,0.0,367,4,0,6487,2124,5316,542,0.0,0.0,Steffen,0
0,0,0,0,0,0,0,97299,None,,0,0,-2,2,0.0,692,231,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,John,0.0,683,226,0,0,0,0.0,694,231,368,False,0.0,693,231,0,Muscle injury - Unknown return date,2023-08-18T14:00:10.338568Z,53,143,10,0,0,None,0,,97299.jpg,0.0,693,231,0,0,0,Stones,3.8,86,33,False,None,0,0,i,13,43,0.0,688,231,0,21893,76,2041779,18757,0.0,0.0,Stones,0
1,2,136,None,None,3,0.5,58621,None,,1,-1,3,-3,135.0,25,7,None,,0,2,5.2,5.2,11,0.78,0.13,0.82,0.14,0.04,4.74,0.79,0.01,Kyle,4.2,45,12,3,0.5,0,23.9,79,16,369,False,76.6,151,62,540,,None,53,142,9,0,0,None,0,,58621.jpg,4.8,32,8,0,0,0.0,Walker,14.4,25,9,False,None,6,1.0,a,13,43,27.0,190,48,29,1109566,140456,234835,6477,0.8,5.5,Walker,0
1,0,42,100,100,1,0.31,465351,None,,0,0,0,0,72.4,85,64,None,,0,3,2.8,2.8,6,0.38,0.12,0.43,0.14,0.05,4.78,1.47,0.02,Matheus Luiz,1.8,194,88,5,1.54,0,15.5,163,84,566,False,63.6,183,69,293,,2023-08-19T18:00:07.522141Z,50,213,136,0,0,None,0,,465351.jpg,2.0,224,102,1,0,0.0,Nunes,0.2,349,111,False,None,3,0.92,a,13,43,20.0,213,116,8,12139,3715,19204,503,0.4,1.6,Matheus N.,0
0,1,89,None,None,2,0.49,477424,None,,0,0,1,-1,67.1,105,22,None,,0,2,3.5,3.5,7,0.43,0.1,0.51,0.12,0.08,3.06,0.74,0.02,Joško,2.5,122,39,2,0.49,0,15.5,164,46,616,False,70.4,171,70,371,,None,51,165,17,0,0,None,0,,477424.jpg,3.4,104,31,0,0,0.0,Gvardiol,5.5,71,25,False,None,4,0.97,a,13,43,17.0,233,66,17,427327,8093,266097,7764,0.5,3.3,Gvardiol,1
0,2,55,None,None,0,0.0,248875,None,,0,0,0,0,56.5,128,88,None,,0,3,4.0,4.0,1,0.94,0.39,1.03,0.43,0.09,2.62,1.1,0.04,Jérémy,3.0,102,43,2,0.84,1,18.8,123,67,678,False,67.6,179,67,215,,None,65,50,29,0,0,None,0,,248875.jpg,4.0,69,32,0,0,0.0,Doku,1.8,131,41,False,None,3,1.26,a,13,43,64.0,90,52,12,196541,12946,30456,13670,0.5,1.8,Doku,0
0,0,16,50,50,1,0.6,184341,4,,0,0,-2,2,30.0,199,111,None,,0,3,0.2,0.5,0,0.05,0.03,0.05,0.03,0.00,2.93,1.75,0.0,Mason,0.0,708,307,2,1.19,0,4.3,319,144,209,False,11.0,337,146,151,Knock - 50% chance of playing,2023-08-22T20:00:06.396065Z,68,37,21,0,0,None,0,,184341.jpg,2.5,171,73,0,0,0.0,Mount,1.0,163,53,False,None,2,1.19,d,14,1,2.0,357,179,5,11290,77,251341,2148,0.0,0.7,Mount,0
0,0,0,0,0,0,0,152590,None,,0,0,0,0,0.0,577,221,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Alex,0.0,566,214,0,0,0,0.0,586,221,370,False,0.0,581,221,0,Permanent transfer to Al Nassr,2023-07-24T09:56:30.018038Z,45,358,53,0,0,None,0,,152590.jpg,0.0,586,219,0,0,0,Telles,0.0,681,227,False,None,0,0,u,14,1,0.0,564,218,0,0,0,641,5,0.0,0.0,Alex Telles,0
0,0,0,0,0,0,0,493250,None,,0,0,-1,1,0.0,562,220,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Amad,0.0,555,210,0,0,0,0.0,576,222,371,False,0.0,571,219,0,Knee injury - Unknown return date,2023-08-07T17:30:06.162100Z,44,574,303,0,0,None,0,,493250.jpg,0.0,576,222,0,0,0,Diallo,0.0,570,215,False,None,0,0,i,14,1,0.0,547,213,0,316,21,2596,78,0.0,0.0,Amad,0
0,0,31,0,0,1,0.29,467169,None,,0,0,-2,2,96.8,54,40,None,,0,3,0.0,0.0,0,0.62,0.18,1.29,0.38,0.67,5.45,1.59,0.2,Antony Matheus,1.0,277,126,4,1.17,0,19.3,117,65,372,False,33.6,261,105,308,Not training with his club until further notice - Unknown return date,2023-09-11T09:00:09.278158Z,68,40,24,0,0,None,0,,467169.jpg,2.0,227,103,0,0,0.0,dos Santos,0.6,203,61,False,None,4,1.17,n,14,1,63.0,91,53,8,15006,29,92883,2382,0.1,1.2,Antony,1
1,5,113,None,None,2,0.33,141746,2,,0,0,-1,1,249.4,6,5,3,,1,3,6.7,7.2,10,2.44,0.41,4.83,0.81,2.39,10.59,1.76,0.4,Bruno,6.2,13,8,10,1.67,2,59.0,7,6,373,False,193.4,14,7,540,,None,84,9,7,0,0,1,0,,141746.jpg,4.8,36,18,0,0,0.0,Borges Fernandes,19.9,19,8,False,None,6,1.0,a,14,1,149.0,27,17,29,499956,50604,1098522,19076,0.7,3.5,B.Fernandes,3
0,0,0,0,0,0,0,232937,None,,0,0,0,0,0.0,454,170,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Brandon,0.0,441,155,0,0,0,0.0,474,172,374,False,0.0,468,171,0,Season-long loan to Ipswich Town,2023-08-25T08:38:04.574841Z,40,651,187,0,0,None,0,,232937.jpg,0.0,470,166,0,0,0,Williams,0.1,422,164,False,None,0,0,u,14,1,0.0,425,155,0,1224,0,9736,232,0.0,0.0,B.Williams,0
0,0,0,0,0,0,0,197365,None,,0,0,0,0,0.0,436,160,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Eric,0.0,424,145,0,0,0,0.0,458,163,375,False,0.0,452,162,0,Permanent transfer to Süper Lig club Beşiktaş,2023-09-06T09:24:44.178755Z,40,632,176,0,0,None,0,,197365.jpg,0.0,453,156,0,0,0,Bailly,0.1,369,140,False,None,0,0,u,14,1,0.0,407,145,0,2895,0,11762,565,0.0,0.0,Bailly,0
0,0,86,None,None,2,0.35,61256,None,,0,0,-1,1,74.1,81,60,None,,0,3,4.0,4.5,3,0.22,0.04,1.73,0.3,1.51,9.60,1.68,0.26,Carlos Henrique,3.5,69,32,9,1.58,1,31.9,48,31,376,False,150.2,38,14,513,,None,54,117,72,0,0,None,0,,61256.jpg,3.2,116,50,0,0,0.0,Casimiro,3.8,87,24,False,None,6,1.05,a,14,1,95.0,52,31,19,86917,9910,211517,7869,0.6,3.5,Casemiro,0
0,1,77,None,None,1,0.23,216051,None,,0,0,-1,1,51.8,139,31,None,,0,2,2.7,3.2,6,0.24,0.06,0.27,0.07,0.03,7.07,1.66,0.01,Diogo,2.2,147,49,9,2.11,0,14.0,186,56,377,False,75.4,157,64,384,,None,49,263,30,0,0,None,0,,216051.jpg,2.0,217,72,0,0,0.0,Dalot Teixeira,1.3,145,54,False,None,4,0.94,a,14,1,13.0,254,77,10,49142,7613,109220,2102,0.4,2.0,Dalot,1
1,4,81,None,None,0,0.0,80607,3,,0,0,-1,1,67.3,103,73,4,,0,3,5.0,5.5,0,0.20,0.06,0.54,0.16,0.34,7.03,2.0,0.1,Christian,4.5,42,21,9,2.56,1,20.8,100,55,379,False,99.4,97,35,316,,None,59,70,42,0,0,None,0,,80607.jpg,4.0,68,31,0,0,0.0,Eriksen,0.7,194,59,False,None,3,0.85,a,14,1,41.0,139,85,20,33273,2132,32781,4054,0.8,3.4,Eriksen,0
0,0,0,0,0,0,0,515501,None,,0,0,0,0,0.0,487,187,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Álvaro,0.0,477,175,0,0,0,0.0,507,189,380,False,0.0,502,189,0,Season-long loan to Granada CF,2023-09-02T08:57:43.838494Z,40,694,214,0,0,None,0,,515501.jpg,0.0,505,185,0,0,0,Fernández Carreras,0.2,334,128,False,None,0,0,u,14,1,0.0,461,175,0,5187,0,20112,595,0.0,0.0,Fernandez,0
0,0,0,0,0,0,0,101582,None,,0,0,0,0,0.0,673,283,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Frederico,0.0,666,280,0,0,0,0.0,677,284,381,False,0.0,676,283,0,Permanent transfer to Fenerbahce,2023-08-14T03:59:16.804199Z,50,172,105,0,0,None,0,,101582.jpg,0.0,677,284,0,0,0,Rodrigues de Paula Santos,0.0,513,181,False,None,0,0,u,14,1,0.0,669,280,0,322,0,10177,73,0.0,0.0,Fred,0
0,0,13,None,None,1,0.63,493105,None,,0,0,-2,2,16.8,252,137,None,,0,3,1.0,1.5,0,0.09,0.06,0.42,0.27,0.33,3.92,2.47,0.21,Alejandro,0.5,327,155,3,1.89,0,8.1,271,119,382,False,7.6,360,160,143,,None,48,324,215,0,0,None,0,,493105.jpg,1.8,234,105,0,0,0.0,Garnacho,1.4,143,48,False,None,2,1.26,a,14,1,59.0,98,58,7,52827,1710,169137,6323,0.1,1.5,Garnacho,0
0,0,30,None,None,1,0.78,465527,None,,0,0,-1,1,27.7,209,118,None,,0,3,2.5,3.0,3,0.48,0.37,0.51,0.39,0.03,2.11,1.64,0.02,Hannibal,2.0,161,68,1,0.78,1,8.9,257,115,383,False,48.2,225,90,116,,None,44,560,294,0,0,None,0,,465527.jpg,4.0,62,27,0,0,0.0,Mejbri,0.2,351,113,False,None,1,0.78,a,14,1,13.0,247,130,8,12754,5844,4551,718,0.5,1.8,Hannibal,1
0,0,0,100,100,0,0,21205,None,,0,0,0,0,0.0,405,12,None,,0,1,0.5,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Tom,0.0,395,30,0,0,0,0.0,428,30,384,False,0.0,423,30,0,,2023-08-11T13:00:07.024643Z,40,597,36,0,0,None,0,,21205.jpg,0.0,424,30,0,0,0,Heaton,0.1,426,61,False,None,0,0,a,14,1,0.0,376,8,0,604,62,5382,105,0.0,0.0,Heaton,0
0,0,62,None,None,1,0.25,184667,None,,0,0,0,0,48.9,145,36,None,,0,2,2.7,3.2,6,0.04,0.01,0.19,0.05,0.15,6.83,1.74,0.04,Victor,2.2,138,44,4,1.02,0,10.0,244,85,386,False,42.4,235,93,353,,None,45,371,62,0,0,None,0,,184667.jpg,2.0,207,69,0,0,0.0,Lindelöf,0.2,314,120,False,None,3,0.76,a,14,1,8.0,289,94,10,7895,1184,8799,299,0.5,2.2,Lindelof,1
0,0,3,75,75,0,0.0,95658,None,,0,0,-2,2,0.5,375,137,None,,0,2,0.4,0.8,0,0.00,0.0,0.00,0.0,0.00,1.20,4.7,0.0,Harry,0.0,490,185,2,7.83,0,0.2,409,143,387,False,1.2,399,142,23,Muscle injury - 75% chance of playing,2023-09-20T09:00:09.995371Z,43,586,153,0,0,None,0,,95658.jpg,0.0,518,195,0,0,0.0,Maguire,0.3,285,110,False,None,0,0.0,d,14,1,0.0,474,184,0,5121,66,34733,1146,0.0,0.0,Maguire,0
0,0,0,0,0,0,0,516895,None,,0,0,-1,1,0.0,564,222,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Kobbie,0.0,558,213,0,0,0,0.0,578,224,388,False,0.0,573,221,0,Ankle injury - Unknown return date,2023-08-06T23:30:05.871870Z,44,579,307,0,0,None,0,,516895.jpg,0.0,578,224,0,0,0,Mainoo,0.0,612,239,False,None,0,0,i,14,1,0.0,551,216,0,484,56,1811,52,0.0,0.0,Mainoo,0
0,0,0,0,0,0,0,222690,None,,0,0,-1,1,0.0,538,215,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Tyrell,0.0,531,208,0,0,0,0.0,555,216,389,False,0.0,550,216,0,Knock - Unknown return date,2023-08-06T23:30:05.886466Z,44,534,138,0,0,None,0,,222690.jpg,0.0,555,214,0,0,0,Malacia,0.0,558,203,False,None,0,0,i,14,1,0.0,522,211,0,258,9,3832,63,0.0,0.0,Malacia,0
0,0,18,100,100,0,0.0,148225,None,,0,0,0,0,37.3,169,23,None,,0,4,1.5,2.0,0,0.03,0.02,0.12,0.07,0.09,3.13,1.81,0.05,Anthony,1.0,275,41,4,2.31,0,8.2,269,38,390,False,13.0,324,39,156,,2023-08-06T23:30:05.902302Z,65,49,18,0,0,2,0,,148225.jpg,1.2,311,42,0,0,0.0,Martial,0.3,269,45,False,None,2,1.15,a,14,1,32.0,164,35,5,11015,502,17939,988,0.2,0.8,Martial,0
1,0,74,75,100,0,0.0,221820,None,,0,0,-2,2,43.5,153,40,None,,0,2,1.5,2.5,0,0.08,0.02,0.08,0.02,0.00,5.51,1.32,0.0,Lisandro,1.5,213,72,8,1.92,0,11.9,219,72,391,False,74.0,161,66,375,Knock - 75% chance of playing,2023-09-23T22:30:07.521955Z,48,315,34,1,0,None,0,,221820.jpg,1.0,359,126,0,0,0.0,Martínez,4.4,78,29,False,None,5,1.2,d,14,1,2.0,353,125,5,82073,886,368619,25315,0.3,1.0,Martinez,2
0,0,27,None,None,1,0.5,195851,None,,0,0,-2,2,12.9,282,151,None,,0,3,2.0,2.5,3,0.02,0.01,0.06,0.03,0.04,2.76,1.37,0.02,Scott,1.5,212,93,3,1.49,0,4.9,312,139,392,False,24.0,290,120,181,,None,48,310,206,0,0,None,0,,195851.jpg,1.8,233,104,0,0,0.0,McTominay,0.1,462,155,False,None,2,0.99,a,14,1,11.0,262,138,7,1200,236,3773,105,0.3,1.5,McTominay,0
0,0,10,None,None,0,0.0,488404,None,,0,0,-1,1,1.8,348,172,None,,0,3,0.7,1.2,0,0.01,0.04,0.25,0.98,0.24,1.63,6.38,0.94,Facundo,0.2,358,166,0,0.0,0,2.3,354,162,394,False,5.6,371,169,23,,None,44,571,301,0,0,None,0,,488404.jpg,1.0,337,148,0,0,0.0,Pellistri Rebollo,0.2,312,93,False,None,0,0.0,a,14,1,15.0,242,126,3,16544,1236,11205,745,0.0,0.7,Pellistri,0
0,2,69,100,50,1,0.38,90152,None,,0,0,0,0,7.8,311,108,None,,1,2,0.7,0.6,1,0.04,0.02,0.62,0.24,0.58,5.35,2.04,0.22,Raphaël,0.2,377,127,4,1.53,1,14.2,180,52,395,False,76.4,153,63,236,,2023-08-26T21:00:08.220190Z,50,171,20,0,0,None,0,,90152.jpg,4.0,65,17,0,0,0.0,Varane,2.6,107,41,False,None,3,1.14,a,14,1,58.0,102,14,16,352268,4489,476238,4190,0.0,3.2,R.Varane,0
2,0,60,None,None,2,0.34,176297,None,,0,0,-1,1,105.5,44,33,2,,0,3,5.3,5.8,3,1.26,0.21,3.51,0.59,2.25,10.07,1.71,0.38,Marcus,4.8,40,20,10,1.69,1,42.7,23,17,396,False,96.8,104,37,531,,None,89,6,4,0,0,3,0,,176297.jpg,4.0,72,33,0,0,0.0,Rashford,31.2,7,4,False,None,6,1.02,a,14,1,224.0,9,5,24,552823,8723,2019077,176118,0.5,2.7,Rashford,1
0,0,11,0,0,0,0.0,209243,None,,0,0,-2,2,14.8,268,146,None,,0,3,0.0,0.0,0,0.07,0.08,0.07,0.08,0.00,1.86,2.2,0.0,Jadon,0.2,382,181,1,1.18,0,3.6,328,147,397,False,9.8,343,150,76,Not training with his club until further notice - Unknown return date,2023-09-15T15:30:08.418514Z,68,38,22,0,0,None,0,,209243.jpg,1.0,391,190,0,0,0.0,Sancho,0.5,222,69,False,None,0,0.0,n,14,1,12.0,259,137,3,5891,31,58002,1735,0.0,0.4,Sancho,0
0,0,48,0,0,1,0.5,106760,1,,0,0,-2,2,85.2,66,15,None,,0,2,0.0,0.0,0,0.51,0.26,0.51,0.26,0.00,4.07,2.04,0.0,Luke,0.0,684,227,2,1.0,0,15.5,165,47,398,False,59.8,195,79,180,Muscle injury - Unknown return date,2023-08-24T22:30:06.920907Z,53,144,11,0,0,None,0,,106760.jpg,3.0,129,42,0,0,0.0,Shaw,4.3,81,30,False,None,2,1.0,i,14,1,10.0,277,88,6,165912,68,2127060,20446,0.0,1.1,Shaw,1
0,0,0,None,None,0,0,472464,None,,0,0,-1,1,0.0,555,57,None,,0,4,0.5,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Shola,0.0,549,55,0,0,0,0.0,571,56,399,False,0.0,566,54,0,,None,44,562,90,0,0,None,0,,472464.jpg,0.0,571,58,0,0,0,Shoretire,0.3,287,49,False,None,0,0,a,14,1,0.0,540,56,0,17198,1562,12287,819,0.0,0.0,Shoretire,0
0,0,0,None,None,0,0,180184,None,,0,0,-2,2,0.0,644,263,None,,0,3,0.5,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Donny,0.0,637,258,0,0,0,0.0,652,265,400,False,0.0,647,262,0,,None,48,308,204,0,0,None,0,,180184.jpg,0.0,651,264,0,0,0,van de Beek,0.0,518,184,False,None,0,0,a,14,1,0.0,640,260,0,644,46,2994,79,0.0,0.0,Van de Beek,0
1,3,86,0,0,1,0.26,214590,None,,-1,1,0,0,57.3,125,27,None,,1,2,0.0,0.0,0,0.93,0.25,0.93,0.25,0.00,7.77,2.06,0.0,Aaron,0.5,317,105,6,1.59,0,16.9,141,34,401,False,100.6,96,33,340,Hamstring injury - Unknown return date,2023-09-18T12:30:07.443857Z,45,384,72,0,0,None,0,,214590.jpg,3.0,124,39,0,0,0.0,Wan-Bissaka,3.5,95,38,False,None,4,1.06,i,14,1,10.0,269,84,15,462553,68,422503,48040,0.1,3.3,Wan-Bissaka,2
0,0,27,None,None,1,0.56,199249,None,,0,0,-1,1,27.0,210,61,None,,0,2,2.0,2.5,5,0.24,0.13,0.24,0.13,0.00,1.97,1.09,0.0,Sergio,1.5,205,66,3,1.67,0,4.6,316,112,508,False,17.0,309,121,162,,None,44,519,129,0,0,None,0,,199249.jpg,3.0,120,36,0,0,0.0,Reguilón,1.0,161,63,False,None,2,1.11,a,14,1,2.0,339,120,6,95644,17862,22945,1588,0.3,1.4,Reguilón,1
0,1,115,None,None,2,0.33,202641,None,,0,0,-1,1,0.0,661,80,None,,0,1,2.7,3.2,7,0.00,0.0,0.00,0.0,0.00,10.59,1.76,0.0,André,2.2,146,16,10,1.67,0,19.7,115,6,597,False,196.8,13,6,540,,None,49,256,9,0,0,None,0,,202641.jpg,3.3,107,13,0,24,4.0,Onana,21.2,16,2,False,None,6,1.0,a,14,1,0.0,657,79,20,381925,12815,1021735,31546,0.4,4.1,Onana,2
0,0,6,100,100,1,0.51,497894,None,,0,0,1,-1,24.7,225,32,None,,0,4,1.7,2.2,2,0.07,0.04,0.62,0.32,0.55,3.22,1.65,0.28,Rasmus,1.2,246,35,4,2.05,0,6.6,292,42,617,False,7.0,362,43,176,,2023-08-07T15:00:07.622233Z,71,30,12,0,0,None,0,,497894.jpg,1.7,259,35,0,0,0.0,Højlund,4.6,76,16,False,None,2,1.02,a,14,1,35.0,155,33,5,426350,33393,104514,12786,0.2,0.7,Højlund,0
0,0,0,None,None,0,0,487828,None,,0,0,0,0,0.0,614,244,None,,0,3,0.5,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Omari,0.0,604,237,0,0,0,0.0,623,246,632,False,0.0,618,243,0,,None,45,439,246,0,0,None,0,,487828.jpg,0.0,623,246,0,0,0,Forson,0.0,633,255,False,None,0,0,a,14,1,0.0,605,239,0,332,17,652,26,0.0,0.0,Forson,0
0,0,0,None,None,0,0,477733,None,,0,0,0,0,0.0,479,51,None,,0,1,0.5,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Radek,0.0,469,66,0,0,0,0.0,499,67,669,False,0.0,494,67,0,,None,40,684,75,0,0,None,0,,477733.jpg,0.0,497,67,0,0,0,Vítek,0.0,574,71,False,None,0,0,a,14,1,0.0,453,47,0,1418,87,537,55,0.0,0.0,Vítek,0
0,0,0,None,None,0,0,504598,None,,0,0,0,0,0.0,622,249,None,,0,3,0.5,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Daniel,0.0,613,242,0,0,0,0.0,632,251,685,False,0.0,627,248,0,,None,45,451,252,0,0,None,0,,504598.jpg,0.0,631,251,0,0,0,Gore,0.0,701,295,False,None,0,0,a,14,1,0.0,614,244,0,184,24,78,12,0.0,0.0,Gore,0
0,0,0,None,None,0,0,451302,None,,0,0,0,0,0.0,469,46,None,,0,1,0.5,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Altay,0.0,458,61,0,0,0,0.0,489,62,695,False,0.0,483,62,0,,None,40,671,70,0,0,None,0,,451302.jpg,0.0,487,62,0,0,0,Bayindir,0.0,606,76,False,None,0,0,a,14,1,0.0,442,42,0,1383,142,354,56,0.0,0.0,Altay,0
